study_id,year,location_year_name,cluster_id,mda,pcr_n_pos,pcr_n_tested,pcr_prev,pcr_n_pos_1to5y,pcr_n_tested_1to5y,pcr_prev_1to5y,tf_n_pos,tf_n_tested,tf_prev,tf_n_pos_1to5y,tf_n_tested_1to5y,tf_prev_1to5y,ti_n_pos,ti_n_tested,ti_prev,ti_n_pos_1to5y,ti_n_tested_1to5y,ti_prev_1to5y,pgp3_n_pos,pgp3_n_tested,pgp3_mean,pgp3_log10mean,pgp3_log10geomean,pgp3_prev,pgp3_n_pos_1to5y,pgp3_n_tested_1to5y,pgp3_mean_1to5y,pgp3_log10mean_1to5y,pgp3_log10geomean_1to5y,pgp3_prev_1to5y,pgp3_minobs,pgp3_minobs_lab
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-1,1,6,233,2.575107296137339,0,0,NA,42,232,18.103448275862068,30,137,21.897810218978105,18,232,7.758620689655173,15,137,10.948905109489052,79,232,7167.400862068966,2.1485016008724043,140.767241723725,34.05172413793103,42,137,6092.19708029197,2.0054593004562595,101.26498447353562,30.656934306569344,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-2,1,8,251,3.187250996015936,0,0,NA,29,248,11.693548387096774,18,134,13.432835820895523,10,248,4.032258064516129,9,134,6.7164179104477615,101,248,9725.891129032258,2.3561271967330257,227.05297502189055,40.725806451612904,39,134,7639.798507462687,1.933681267272292,85.83833148409718,29.1044776119403,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-3,1,12,174,6.896551724137931,0,0,NA,16,172,9.30232558139535,8,99,8.080808080808081,4,172,2.3255813953488373,1,99,1.0101010101010102,46,172,6211.343023255814,1.8893630005994493,77.5109394378508,26.744186046511626,19,99,4688.666666666667,1.6601204757984758,45.72150061085645,19.19191919191919,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-4,1,0,0,NA,0,0,NA,33,169,19.526627218934912,20,94,21.27659574468085,13,169,7.6923076923076925,10,94,10.638297872340425,72,169,10168.343195266272,2.5016162292335498,317.40680187008377,42.60355029585799,33,94,8367.510638297872,2.241491363750107,174.37786808608817,35.1063829787234,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-5,1,0,152,0,0,0,NA,7,150,4.666666666666667,5,79,6.329113924050633,2,150,1.3333333333333335,2,79,2.5316455696202533,17,150,1337.26,1.2870314723035847,19.365622969941878,11.333333333333332,6,79,1284.4430379746836,1.194640654649811,15.654552400250319,7.59493670886076,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-6,1,5,313,1.5974440894568689,0,0,NA,65,305,21.311475409836063,41,167,24.550898203592812,16,305,5.245901639344262,12,167,7.18562874251497,137,305,10092.298360655737,2.57938286838887,379.6495315946458,44.91803278688525,54,167,7378.892215568862,2.1867557548157026,153.72898325359932,32.33532934131736,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-7,1,0,176,0,0,0,NA,4,175,2.2857142857142856,2,77,2.5974025974025974,1,175,0.5714285714285714,1,77,1.2987012987012987,12,175,980.0457142857143,1.135690641548025,13.66754906223503,6.857142857142858,1,77,416.8961038961039,0.9398649852838534,8.706928643773416,1.2987012987012987,TRUE,Pgp3 obs ≥15
Kongwa2013,2013,"Kongwa, Tanzania 2013",Kongwa2013-8,1,5,127,3.937007874015748,0,0,NA,4,126,3.1746031746031744,1,62,1.6129032258064515,2,126,1.5873015873015872,1,62,1.6129032258064515,37,126,4804.746031746032,2.0244822326401546,105.79916317655098,29.365079365079367,15,62,4430.064516129032,1.80488989538388,63.81016907925595,24.193548387096776,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-0103,0,0,41,0,0,24,0,5,41,12.195121951219512,5,24,20.833333333333336,0,0,NA,0,0,NA,18,41,10123.170731707318,2.4013377659800033,251.96357746319347,43.90243902439025,9,24,9597.208333333334,2.17372936051508,149.18644340213817,37.5,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-0303,0,1,50,2,0,25,0,4,50,8,1,25,4,0,0,NA,0,0,NA,9,50,3671.16,1.28856924228021,19.434315205474462,18,2,25,2034.52,0.765588384505763,5.828923888148433,8,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-0401,0,1,42,2.380952380952381,1,25,4,5,42,11.904761904761903,5,25,20,0,0,NA,0,0,NA,9,41,2934.317073170732,1.5559273315770434,35.968914505222095,21.951219512195124,5,24,2674.9583333333335,1.407188610522987,25.538101606167622,20.833333333333336,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-0602,0,10,44,22.727272727272727,6,24,25,12,44,27.27272727272727,9,24,37.5,0,0,NA,0,0,NA,24,44,12558.272727272728,2.6075642624420174,405.10188352264515,54.54545454545454,12,24,13556.291666666666,2.4547201695616936,284.9181852917249,50,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-0701,0,4,49,8.16326530612245,3,24,12.5,5,49,10.204081632653061,2,24,8.333333333333332,0,0,NA,0,0,NA,4,49,1498.6938775510205,1.0611022623632098,11.510713972779355,8.16326530612245,1,24,1103.1666666666667,0.7173990777709303,5.216738625262874,4.166666666666666,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-1001,0,0,39,0,0,20,0,2,39,5.128205128205128,2,20,10,0,0,NA,0,0,NA,6,38,2288.5,1.4366224865479111,27.32892108332853,15.789473684210526,2,19,495.5263157894737,1.1271844365254304,13.40245743210313,10.526315789473683,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-1101,0,5,49,10.204081632653061,2,27,7.4074074074074066,8,49,16.3265306122449,6,27,22.22222222222222,0,0,NA,0,0,NA,12,49,6342.448979591837,1.5541165295114685,35.81925341138386,24.489795918367346,5,27,4418.333333333333,1.2627254775717711,18.311565617964867,18.51851851851852,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-1401,0,1,39,2.564102564102564,0,25,0,1,39,2.564102564102564,1,25,4,0,0,NA,0,0,NA,11,39,4579.974358974359,1.7961001210319136,62.53168349494591,28.205128205128204,5,25,2074.96,1.4238785324696668,26.538632009588216,20,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-1501,0,0,45,0,0,21,0,4,46,8.695652173913043,2,22,9.090909090909092,0,0,NA,0,0,NA,13,46,4321.804347826087,1.6874151821502394,48.68724295404886,28.26086956521739,3,22,1946.4545454545455,1.12553985001221,13.351800974559675,13.636363636363635,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-1802,0,0,46,0,0,30,0,3,46,6.521739130434782,1,30,3.3333333333333335,0,0,NA,0,0,NA,6,46,2396.1304347826085,1.0641130478749106,11.590790278870992,13.043478260869565,3,30,760.2,0.758037895681265,5.728460142202133,10,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-1901,0,4,44,9.090909090909092,3,28,10.714285714285714,4,44,9.090909090909092,3,28,10.714285714285714,0,0,NA,0,0,NA,6,44,2994.6136363636365,1.2505248007488836,17.80429578867906,13.636363636363635,3,28,3322.8928571428573,1.110307254675687,12.891612850108604,10.714285714285714,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-2102,0,1,40,2.5,0,22,0,3,43,6.976744186046512,3,22,13.636363636363635,0,0,NA,0,0,NA,3,43,1333.046511627907,1.4305204403816818,26.947621602821588,6.976744186046512,1,22,431.8181818181818,1.2062154481631258,16.077386346185428,4.545454545454546,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-2602,0,0,39,0,0,22,0,4,39,10.256410256410255,4,22,18.181818181818183,0,0,NA,0,0,NA,6,37,2976.810810810811,1.1905058538364144,15.506216874156037,16.216216216216218,1,21,1243.5238095238096,0.7525323007712912,5.6562982439818725,4.761904761904762,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-2701,0,0,38,0,0,26,0,2,38,5.263157894736842,2,26,7.6923076923076925,0,0,NA,0,0,NA,2,38,571.3421052631579,0.938295210423165,8.675513909340546,5.263157894736842,1,26,692.0769230769231,0.9079338231153039,8.089726202304632,3.8461538461538463,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-2803,0,2,44,4.545454545454546,1,22,4.545454545454546,9,44,20.454545454545457,7,22,31.818181818181817,0,0,NA,0,0,NA,17,44,8751.681818181818,2.1763221355446705,150.07976311394657,38.63636363636363,8,22,8993.727272727272,2.103390818510307,126.87931301718476,36.36363636363637,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-2901,0,0,42,0,0,22,0,2,42,4.761904761904762,1,22,4.545454545454546,0,0,NA,0,0,NA,4,42,1339.2857142857142,0.7100231874324765,5.128887669231629,9.523809523809524,1,22,363.77272727272725,0.47618086606898924,2.9935110532083686,4.545454545454546,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-3001,0,3,41,7.317073170731707,2,25,8,5,41,12.195121951219512,5,25,20,0,0,NA,0,0,NA,10,41,5389.048780487805,1.5622929903459513,36.500010580301506,24.390243902439025,6,25,5855.24,1.581186947001639,38.12298928239027,24,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5001,0,0,0,NA,0,0,NA,0,55,0,0,30,0,0,0,NA,0,0,NA,1,55,281.9818181818182,0.5662114208485958,3.6830822779090022,1.8181818181818181,0,30,4.933333333333334,0.5449371653747845,3.5070113011586663,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5101,0,0,55,0,0,31,0,1,55,1.8181818181818181,1,31,3.225806451612903,0,0,NA,0,0,NA,0,55,9.236363636363636,0.5173135466066795,3.2908913687106085,0,0,31,12.451612903225806,0.5311729458627085,3.397605459703916,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5201,0,2,55,3.6363636363636362,1,28,3.571428571428571,3,55,5.454545454545454,2,28,7.142857142857142,0,0,NA,0,0,NA,15,55,5744.709090909091,1.7283722702243445,53.502277578836356,27.27272727272727,5,28,4557.142857142857,1.2534411361614999,17.924255923335544,17.857142857142858,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5301,0,0,0,NA,0,0,NA,1,45,2.2222222222222223,1,28,3.571428571428571,0,0,NA,0,0,NA,6,44,2462.590909090909,1.387695860598332,24.41720000559978,13.636363636363635,2,27,1317.888888888889,1.2053229653047897,16.0443809572117,7.4074074074074066,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5401,0,1,59,1.694915254237288,1,28,3.571428571428571,2,59,3.389830508474576,2,28,7.142857142857142,0,0,NA,0,0,NA,3,58,1036.3620689655172,1.1050735783909191,12.737188568310712,5.172413793103448,1,28,1130.25,0.9226364408826372,8.368284581330085,3.571428571428571,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5501,0,0,0,NA,0,0,NA,0,54,0,0,34,0,0,0,NA,0,0,NA,3,53,1349.132075471698,0.9971527219669613,9.934653443794975,5.660377358490567,2,34,1881.0588235294117,0.8551938022728606,7.164630578213584,5.88235294117647,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5601,0,0,0,NA,0,0,NA,0,53,0,0,31,0,0,0,NA,0,0,NA,0,53,27.20754716981132,0.6825622098282608,4.814622153567612,0,0,31,9.419354838709678,0.47752898599661686,3.002817830414077,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5701,0,0,0,NA,0,0,NA,0,51,0,0,21,0,0,0,NA,0,0,NA,4,51,844.6078431372549,1.063679345039628,11.579221056611294,7.8431372549019605,0,21,19.142857142857142,0.8727823533570043,7.460747693978217,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5801,0,0,0,NA,0,0,NA,1,47,2.127659574468085,1,27,3.7037037037037033,0,0,NA,0,0,NA,12,47,3229.744680851064,1.4213855105104267,26.38672619064155,25.53191489361702,5,27,2288.296296296296,1.1894621848471043,15.468998054843642,18.51851851851852,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-5901,0,0,50,0,0,31,0,3,50,6,2,31,6.451612903225806,0,0,NA,0,0,NA,8,50,3986.92,1.442558683675905,27.705033758062683,16,1,31,1097.9032258064517,0.8778091697429171,7.547605108308727,3.225806451612903,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6001,0,0,0,NA,0,0,NA,0,58,0,0,36,0,0,0,NA,0,0,NA,8,57,2682.59649122807,0.9114785779966429,8.156025557406556,14.035087719298245,3,35,1188.4,0.7726807001393743,5.924895571396581,8.571428571428571,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6101,0,12,51,23.52941176470588,6,29,20.689655172413794,8,51,15.686274509803921,6,29,20.689655172413794,0,0,NA,0,0,NA,29,51,14967.470588235294,2.8069062189433236,641.0711294667743,56.86274509803921,14,29,12708.103448275862,2.4671566031247467,293.1950292537621,48.275862068965516,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6201,0,0,59,0,0,35,0,7,59,11.864406779661017,6,35,17.142857142857142,0,0,NA,0,0,NA,12,59,3418.677966101695,1.2147610760540188,16.396874629077285,20.33898305084746,3,35,1609.2857142857142,0.7601569370589896,5.756479164250452,8.571428571428571,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6301,0,0,46,0,0,25,0,4,46,8.695652173913043,3,25,12,0,0,NA,0,0,NA,8,46,2754.086956521739,1.5273420968942315,33.67767463918177,17.391304347826086,2,25,1674.8,1.1672517046986484,14.697778721869325,8,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6401,0,0,49,0,0,27,0,5,49,10.204081632653061,5,27,18.51851851851852,0,0,NA,0,0,NA,14,49,4054.408163265306,1.6629255749763499,46.017770619329625,28.57142857142857,3,27,1248.2222222222222,1.0518562378812808,11.268243879389878,11.11111111111111,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6501,0,0,0,NA,0,0,NA,0,48,0,0,24,0,0,0,NA,0,0,NA,5,48,499.3125,0.8389542989233724,6.901671733008151,10.416666666666668,0,24,4.125,0.5003400056806068,3.164754351451707,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6601,0,1,45,2.2222222222222223,1,27,3.7037037037037033,5,45,11.11111111111111,4,27,14.814814814814813,0,0,NA,0,0,NA,15,45,6904.177777777778,2.111106226734413,129.15351394340237,33.33333333333333,5,27,2790.037037037037,1.5282195846015616,33.74578883671797,18.51851851851852,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6701,0,0,48,0,0,21,0,3,48,6.25,1,21,4.761904761904762,0,0,NA,0,0,NA,5,47,2596.8936170212764,1.1281195880490626,13.431347580369135,10.638297872340425,1,21,1422.6666666666667,0.8795164727985396,7.5773347316686115,4.761904761904762,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6801,0,1,43,2.3255813953488373,0,22,0,6,43,13.953488372093023,3,22,13.636363636363635,0,0,NA,0,0,NA,12,43,5606.325581395349,1.4758562831488116,29.91274599380059,27.906976744186046,4,22,3585.1363636363635,1.0737861311654853,11.851849586915206,18.181818181818183,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-6901,0,0,0,NA,0,0,NA,0,42,0,0,21,0,0,0,NA,0,0,NA,6,42,2371.9761904761904,1.2095350310208426,16.20074666944511,14.285714285714285,1,21,348.76190476190476,0.9134479873060749,8.193094938057575,4.761904761904762,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7001,0,0,50,0,0,26,0,4,50,8,1,26,3.8461538461538463,0,0,NA,0,0,NA,5,50,2344.24,1.215173606605708,16.412457201855737,10,2,26,1934.9615384615386,0.9949161957985093,9.8836235562258,7.6923076923076925,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7101,0,1,53,1.8867924528301887,1,20,5,5,53,9.433962264150944,4,20,20,0,0,NA,0,0,NA,8,53,1968.2830188679245,1.3575928494797527,22.782052560177437,15.09433962264151,1,20,1599.75,0.9383820791925576,8.677249382908075,5,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7201,0,0,54,0,0,29,0,9,54,16.666666666666664,8,29,27.586206896551722,0,0,NA,0,0,NA,18,54,4801.962962962963,1.7358889789896663,54.43634765206177,33.33333333333333,8,29,4393.379310344828,1.4272576753749489,26.74592826007838,27.586206896551722,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7301,0,2,51,3.9215686274509802,1,23,4.3478260869565215,3,51,5.88235294117647,2,23,8.695652173913043,0,0,NA,0,0,NA,15,51,6022.9607843137255,1.6791367926342367,47.76797079335139,29.411764705882355,2,23,1691.2608695652175,0.8835167331703967,7.647451531568321,8.695652173913043,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7401,0,2,44,4.545454545454546,1,25,4,5,44,11.363636363636363,3,25,12,0,0,NA,0,0,NA,18,44,7934.045454545455,2.3427998101896574,220.19112491291236,40.909090909090914,8,25,5999.64,1.940571721210537,87.2110913445956,32,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7501,0,0,0,NA,0,0,NA,1,43,2.3255813953488373,1,30,3.3333333333333335,0,0,NA,0,0,NA,2,43,255.5581395348837,0.8929492591371336,7.8153648831764375,4.651162790697675,0,30,47.666666666666664,0.7507185329451802,5.632724795700141,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7601,0,0,0,NA,0,0,NA,1,46,2.1739130434782608,0,22,0,0,0,NA,0,0,NA,7,46,3637,1.175149783728864,14.967517814806401,15.217391304347828,3,22,4033.2272727272725,0.9421122119862306,8.752098806852638,13.636363636363635,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7701,0,2,47,4.25531914893617,0,21,0,2,47,4.25531914893617,1,21,4.761904761904762,0,0,NA,0,0,NA,4,46,2507.6521739130435,1.053364815308723,11.30745362627849,8.695652173913043,0,20,4.7,0.5352895894949159,3.4299642185228367,0,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7801,0,0,0,NA,0,0,NA,1,50,2,0,25,0,0,0,NA,0,0,NA,5,50,2135.88,0.9910105753660238,9.795138369464523,10,1,25,799.16,0.8757601188689799,7.51207852214781,4,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-7901,0,0,47,0,0,28,0,4,47,8.51063829787234,3,28,10.714285714285714,0,0,NA,0,0,NA,13,47,4020.531914893617,1.6047887224505772,40.25211663631928,27.659574468085108,4,28,2026.4642857142858,1.0294574007856236,10.701814054710658,14.285714285714285,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-8001,0,0,0,NA,0,0,NA,0,54,0,0,33,0,0,0,NA,0,0,NA,5,54,1750.7037037037037,0.9184853478357711,8.288679515746649,9.25925925925926,1,33,947.1818181818181,0.6675895433083916,4.651462706441853,3.0303030303030303,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-8101,0,4,59,6.779661016949152,2,35,5.714285714285714,7,59,11.864406779661017,5,35,14.285714285714285,0,0,NA,0,0,NA,7,59,2874.7118644067796,1.0922343182233816,12.366144535410657,11.864406779661017,3,35,2548.285714285714,0.9929854907637111,9.839782317280768,8.571428571428571,TRUE,Pgp3 obs ≥15
Kongwa2018,2018,"Kongwa, Tanzania 2018",Kongwa2018-8201,0,0,0,NA,0,0,NA,1,46,2.1739130434782608,1,21,4.761904761904762,0,0,NA,0,0,NA,2,46,253.43478260869566,0.6854150534869421,4.846353103465006,4.3478260869565215,1,21,196.14285714285714,0.5218416558692687,3.325382874512649,4.761904761904762,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-110,1,0,47,0,0,31,0,2,49,4.081632653061225,2,33,6.0606060606060606,1,49,2.0408163265306123,1,33,3.0303030303030303,5,48,NA,NA,NA,10.416666666666668,1,33,NA,NA,NA,3.0303030303030303,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-111,1,0,46,0,0,30,0,0,48,0,0,31,0,0,48,0,0,31,0,3,47,NA,NA,NA,6.382978723404255,3,31,NA,NA,NA,9.67741935483871,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-112,1,0,39,0,0,27,0,0,39,0,0,27,0,0,39,0,0,27,0,8,39,NA,NA,NA,20.51282051282051,6,27,NA,NA,NA,22.22222222222222,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-113,1,0,43,0,0,20,0,1,43,2.3255813953488373,0,20,0,1,43,2.3255813953488373,0,20,0,7,43,NA,NA,NA,16.27906976744186,2,20,NA,NA,NA,10,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-114,1,0,53,0,0,26,0,4,57,7.017543859649122,3,29,10.344827586206897,0,57,0,0,29,0,2,57,NA,NA,NA,3.508771929824561,1,29,NA,NA,NA,3.4482758620689653,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-115,1,0,42,0,0,16,0,1,42,2.380952380952381,0,16,0,0,42,0,0,16,0,6,42,NA,NA,NA,14.285714285714285,2,16,NA,NA,NA,12.5,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-116,1,0,39,0,0,27,0,5,42,11.904761904761903,4,29,13.793103448275861,0,42,0,0,29,0,13,42,NA,NA,NA,30.952380952380953,7,29,NA,NA,NA,24.137931034482758,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-117,1,0,33,0,0,20,0,1,33,3.0303030303030303,1,20,5,0,33,0,0,20,0,0,33,NA,NA,NA,0,0,20,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-118,1,0,49,0,0,38,0,1,50,2,0,39,0,0,50,0,0,39,0,4,50,NA,NA,NA,8,3,39,NA,NA,NA,7.6923076923076925,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-119,1,2,43,4.651162790697675,2,28,7.142857142857142,2,43,4.651162790697675,1,28,3.571428571428571,0,43,0,0,28,0,6,43,NA,NA,NA,13.953488372093023,4,28,NA,NA,NA,14.285714285714285,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-120,1,0,41,0,0,21,0,0,41,0,0,21,0,0,41,0,0,21,0,4,41,NA,NA,NA,9.75609756097561,1,21,NA,NA,NA,4.761904761904762,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-121,1,0,45,0,0,29,0,4,45,8.88888888888889,3,29,10.344827586206897,0,45,0,0,29,0,3,45,NA,NA,NA,6.666666666666667,1,29,NA,NA,NA,3.4482758620689653,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-122,1,0,44,0,0,24,0,6,44,13.636363636363635,4,24,16.666666666666664,0,44,0,0,24,0,4,44,NA,NA,NA,9.090909090909092,2,24,NA,NA,NA,8.333333333333332,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-123,1,0,31,0,0,24,0,0,31,0,0,24,0,0,31,0,0,24,0,3,31,NA,NA,NA,9.67741935483871,1,24,NA,NA,NA,4.166666666666666,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-124,1,0,15,0,0,7,0,4,15,26.666666666666668,2,7,28.57142857142857,0,15,0,0,7,0,0,15,NA,NA,NA,0,0,7,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-125,1,0,34,0,0,20,0,0,34,0,0,20,0,0,34,0,0,20,0,2,15,NA,NA,NA,13.333333333333334,0,7,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-126,1,0,25,0,0,18,0,2,25,8,2,18,11.11111111111111,0,25,0,0,18,0,2,25,NA,NA,NA,8,1,18,NA,NA,NA,5.555555555555555,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-127,1,0,41,0,0,30,0,5,41,12.195121951219512,4,30,13.333333333333334,0,41,0,0,30,0,6,41,NA,NA,NA,14.634146341463413,2,30,NA,NA,NA,6.666666666666667,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-128,1,0,40,0,0,25,0,1,41,2.4390243902439024,0,26,0,0,41,0,0,26,0,4,41,NA,NA,NA,9.75609756097561,2,26,NA,NA,NA,7.6923076923076925,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-129,1,0,32,0,0,19,0,1,32,3.125,0,19,0,0,32,0,0,19,0,3,32,NA,NA,NA,9.375,1,19,NA,NA,NA,5.263157894736842,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-130,1,0,35,0,0,24,0,2,35,5.714285714285714,2,24,8.333333333333332,0,35,0,0,24,0,2,35,NA,NA,NA,5.714285714285714,1,24,NA,NA,NA,4.166666666666666,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-131,1,0,45,0,0,21,0,3,45,6.666666666666667,2,21,9.523809523809524,0,45,0,0,21,0,4,45,NA,NA,NA,8.88888888888889,0,21,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
